replicate,generation,date,fish_id,photo_number,unique_id,file,manual_landmarks,facing_direction,car_perc,mel_perc,photo_method,mel_perc_v2
replicate_2,gen_3,20211115,m2-432,IMG_3308.JPG,20211115_IMG_3308,photos/replicate_2/gen_3/color_corrected/20211115-IMG_3308.JPG,FALSE,l,16.1584797863752,2.40534889979093,2,2.22111821813741
replicate_2,gen_3,20211116,m2-441,IMG_3400.JPG,20211116_IMG_3400,photos/replicate_2/gen_3/color_corrected/20211116-IMG_3400.JPG,FALSE,r,5.87890876973613,3.08533547689224,2,2.10882530987327
replicate_2,gen_3,20211116,m2-443,IMG_3431.JPG,20211116_IMG_3431,photos/replicate_2/gen_3/color_corrected/20211116-IMG_3431.JPG,FALSE,r,8.41730051362654,2.37821250479478,2,2.37821250479478
replicate_2,gen_3,20211116,m2-442,IMG_3421.JPG,20211116_IMG_3421,photos/replicate_2/gen_3/color_corrected/20211116-IMG_3421.JPG,FALSE,r,5.17108014935493,2.129549165847,2,1.99967531537382
replicate_2,gen_3,20211116,m2-447,IMG_3466.JPG,20211116_IMG_3466,photos/replicate_2/gen_3/color_corrected/20211116-IMG_3466.JPG,FALSE,l,12.0021312101655,3.36670888875485,2,3.36670888875485
replicate_2,gen_3,20211116,m2-437,IMG_3370.JPG,20211116_IMG_3370,photos/replicate_2/gen_3/color_corrected/20211116-IMG_3370.JPG,TRUE,r,2.12678600755461,2.43334975639131,2,2.43334975639131
replicate_2,gen_3,20211117,m2-461,IMG_3626.JPG,20211117_IMG_3626,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3626.JPG,TRUE,l,16.1172951502967,2.77938508311676,2,2.14877654096994
replicate_2,gen_3,20211117,m2-454,IMG_3545.JPG,20211117_IMG_3545,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3545.JPG,FALSE,l,3.43924242887577,0.902113085226751,2,0.754309246404289
replicate_2,gen_3,20211115,m2-429,IMG_3282.JPG,20211115_IMG_3282,photos/replicate_2/gen_3/color_corrected/20211115-IMG_3282.JPG,FALSE,r,4.87329622734332,3.17169398169138,2,3.17169398169138
replicate_2,gen_3,20211115,m2-431,IMG_3301.JPG,20211115_IMG_3301,photos/replicate_2/gen_3/color_corrected/20211115-IMG_3301.JPG,FALSE,r,13.699636732455,1.61038262111506,2,1.61038262111506
replicate_2,gen_3,20211117,m2-453,IMG_3532.JPG,20211117_IMG_3532,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3532.JPG,FALSE,l,7.96141649587552,2.22895190317417,2,1.9893344753398
replicate_2,gen_3,20211115,m2-435,IMG_3349.JPG,20211115_IMG_3349,photos/replicate_2/gen_3/color_corrected/20211115-IMG_3349.JPG,FALSE,l,2.11775588730232,5.90452384935592,2,2.41790251631125
replicate_2,gen_3,20211116,m2-437,IMG_3367.JPG,20211116_IMG_3367,photos/replicate_2/gen_3/color_corrected/20211116-IMG_3367.JPG,FALSE,l,2.1095087485129,2.930679279227,2,2.930679279227
replicate_2,gen_3,20211115,m2-434,IMG_3336.JPG,20211115_IMG_3336,photos/replicate_2/gen_3/color_corrected/20211115-IMG_3336.JPG,FALSE,r,8.22856298360621,2.27591812606222,2,2.22208147280193
replicate_2,gen_3,20211117,m2-450,IMG_3504.JPG,20211117_IMG_3504,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3504.JPG,FALSE,l,8.82510569880307,0.785049326108101,2,0.489291172909347
replicate_2,gen_3,20211115,m2-436,IMG_3361.JPG,20211115_IMG_3361,photos/replicate_2/gen_3/color_corrected/20211115-IMG_3361.JPG,FALSE,r,4.91714844068073,3.93595798387753,2,3.93595798387753
replicate_2,gen_3,20211117,m2-457,IMG_3580.JPG,20211117_IMG_3580,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3580.JPG,FALSE,l,4.2217629472079,2.8292232678532,2,2.8292232678532
replicate_2,gen_3,20211117,m2-456,IMG_3567.JPG,20211117_IMG_3567,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3567.JPG,FALSE,r,6.35649508906624,2.48946162777319,2,2.48946162777319
replicate_2,gen_3,20211116,m2-437,IMG_3369.JPG,20211116_IMG_3369,photos/replicate_2/gen_3/color_corrected/20211116-IMG_3369.JPG,FALSE,l,2.16026496613772,3.41885412032231,2,3.41885412032231
replicate_2,gen_3,20211116,m2-448,IMG_3474.JPG,20211116_IMG_3474,photos/replicate_2/gen_3/color_corrected/20211116-IMG_3474.JPG,FALSE,r,9.11469827857999,2.88374634802531,2,2.53273640624672
replicate_2,gen_3,20211117,m2-463,IMG_3652.JPG,20211117_IMG_3652,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3652.JPG,TRUE,r,9.01632807671604,3.52379433401782,2,1.98070136964453
replicate_2,gen_3,20211116,m2-437,IMG_3373.JPG,20211116_IMG_3373,photos/replicate_2/gen_3/color_corrected/20211116-IMG_3373.JPG,TRUE,r,2.07126022459448,2.49641850362771,2,2.49641850362771
replicate_2,gen_3,20211117,m2-453,IMG_3533.JPG,20211117_IMG_3533,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3533.JPG,FALSE,r,5.83569232022483,2.98148789279677,2,2.82671119890842
replicate_2,gen_3,20211117,m2-460,IMG_3616.JPG,20211117_IMG_3616,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3616.JPG,TRUE,r,9.17390710526039,1.75556559469653,2,0.792158263555467
replicate_2,gen_3,20211117,m2-459,IMG_3609.JPG,20211117_IMG_3609,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3609.JPG,FALSE,r,6.05518650996423,1.07307102708227,2,0.958099131323454
replicate_2,gen_3,20211115,m2-427,IMG_3256.JPG,20211115_IMG_3256,photos/replicate_2/gen_3/color_corrected/20211115-IMG_3256.JPG,FALSE,l,11.9977179804127,1.44242654749453,2,1.44242654749453
replicate_2,gen_3,20211117,m2-457,IMG_3578.JPG,20211117_IMG_3578,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3578.JPG,FALSE,l,4.21809758922313,2.67288409374905,2,2.67288409374905
replicate_2,gen_3,20211116,m2-439,IMG_3386.JPG,20211116_IMG_3386,photos/replicate_2/gen_3/color_corrected/20211116-IMG_3386.JPG,TRUE,l,10.1098662669139,2.26143043118072,2,2.26143043118072
replicate_2,gen_3,20211115,m2-424,IMG_3220.JPG,20211115_IMG_3220,photos/replicate_2/gen_3/color_corrected/20211115-IMG_3220.JPG,TRUE,r,7.53088166912642,1.30501587044862,2,1.30501587044862
replicate_2,gen_3,20211117,m2-456,IMG_3573.JPG,20211117_IMG_3573,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3573.JPG,FALSE,l,5.57981035163967,2.57013038324773,2,2.6935993678388
replicate_2,gen_3,20211116,m2-444,IMG_3435.JPG,20211116_IMG_3435,photos/replicate_2/gen_3/color_corrected/20211116-IMG_3435.JPG,FALSE,l,9.6518908089156,1.74405209115953,2,1.74605559729527
replicate_2,gen_3,20211116,m2-441,IMG_3403.JPG,20211116_IMG_3403,photos/replicate_2/gen_3/color_corrected/20211116-IMG_3403.JPG,FALSE,l,5.7831094049904,2.45969289827255,2,2.21017274472169
replicate_2,gen_3,20211116,m2-441,IMG_3407.JPG,20211116_IMG_3407,photos/replicate_2/gen_3/color_corrected/20211116-IMG_3407.JPG,FALSE,l,6.06446391915364,2.49486815095531,2,2.49486815095531
replicate_2,gen_3,20211115,m2-425,IMG_3228.JPG,20211115_IMG_3228,photos/replicate_2/gen_3/color_corrected/20211115-IMG_3228.JPG,TRUE,r,7.473220958233,1.12928672257743,2,1.12928672257743
replicate_2,gen_3,20211117,m2-453,IMG_3534.JPG,20211117_IMG_3534,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3534.JPG,TRUE,r,5.72800264878735,3.00368346991143,2,2.90538862676931
replicate_2,gen_3,20211115,m2-430,IMG_3293.JPG,20211115_IMG_3293,photos/replicate_2/gen_3/color_corrected/20211115-IMG_3293.JPG,FALSE,l,8.60277195843094,2.79053447403998,2,1.22705084675796
replicate_2,gen_3,20211117,m2-450,IMG_3503.JPG,20211117_IMG_3503,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3503.JPG,FALSE,r,9.26813541106932,1.48952176249328,2,1.26706072004299
replicate_2,gen_3,20211117,m2-458,IMG_3592.JPG,20211117_IMG_3592,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3592.JPG,FALSE,l,7.05033688572015,3.59282554732265,2,3.03197148136397
replicate_2,gen_3,20211117,m2-451,IMG_3516.JPG,20211117_IMG_3516,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3516.JPG,FALSE,r,12.2355588182018,1.2841902546453,2,1.2841902546453
replicate_2,gen_3,20211117,m2-455,IMG_3559.JPG,20211117_IMG_3559,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3559.JPG,FALSE,r,3.66989135588262,3.76168907808859,2,3.07371054463286
replicate_2,gen_3,20211115,m2-424,IMG_3214.JPG,20211115_IMG_3214,photos/replicate_2/gen_3/color_corrected/20211115-IMG_3214.JPG,FALSE,l,8.60172941552351,1.2511981201109,2,1.2511981201109
replicate_2,gen_3,20211117,m2-451,IMG_3517.JPG,20211117_IMG_3517,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3517.JPG,FALSE,r,12.179953688389,1.26270025046075,2,1.26270025046075
replicate_2,gen_3,20211117,m2-465,IMG_3673.JPG,20211117_IMG_3673,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3673.JPG,FALSE,r,17.3308639525526,2.13755773831178,2,2.10999768495552
replicate_2,gen_3,20211117,m2-456,IMG_3570.JPG,20211117_IMG_3570,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3570.JPG,FALSE,r,6.32190282217002,2.52876112886801,2,2.52876112886801
replicate_2,gen_3,20211116,m2-442,IMG_3418.JPG,20211116_IMG_3418,photos/replicate_2/gen_3/color_corrected/20211116-IMG_3418.JPG,FALSE,r,7.59459846352054,2.44405210669466,2,1.90580712888295
replicate_2,gen_3,20211117,m2-455,IMG_3562.JPG,20211117_IMG_3562,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3562.JPG,TRUE,r,3.54372880011108,3.74407394917978,2,2.95261142959157
replicate_2,gen_3,20211115,m2-424,IMG_3222.JPG,20211115_IMG_3222,photos/replicate_2/gen_3/color_corrected/20211115-IMG_3222.JPG,TRUE,r,7.69657685581746,1.39585536718431,2,1.41679843345864
replicate_2,gen_3,20211117,m2-456,IMG_3572.JPG,20211117_IMG_3572,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3572.JPG,FALSE,r,5.90440869308283,2.42493402753013,2,2.42493402753013
replicate_2,gen_3,20211117,m2-454,IMG_3550.JPG,20211117_IMG_3550,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3550.JPG,FALSE,r,2.88610070791149,0.627896380427414,2,0.627896380427414
replicate_2,gen_3,20211117,m2-459,IMG_3605.JPG,20211117_IMG_3605,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3605.JPG,FALSE,r,4.78709743695105,1.19677435923776,2,0.936874004828188
replicate_2,gen_3,20211115,m2-434,IMG_3322.JPG,20211115_IMG_3322,photos/replicate_2/gen_3/color_corrected/20211115-IMG_3322.JPG,FALSE,l,10.8131284773621,6.28349752437344,2,2.12036139043438
replicate_2,gen_3,20211115,m2-425,IMG_3231.JPG,20211115_IMG_3231,photos/replicate_2/gen_3/color_corrected/20211115-IMG_3231.JPG,FALSE,l,7.54298784499074,0.855202566619774,2,0.855202566619774
replicate_2,gen_3,20211116,m2-446,IMG_3458.JPG,20211116_IMG_3458,photos/replicate_2/gen_3/color_corrected/20211116-IMG_3458.JPG,FALSE,l,6.09348747899832,2.23617889431155,2,2.23617889431155
replicate_2,gen_3,20211116,m2-438,IMG_3381.JPG,20211116_IMG_3381,photos/replicate_2/gen_3/color_corrected/20211116-IMG_3381.JPG,FALSE,l,2.4884765159342,1.30731939918938,2,1.30731939918938
replicate_2,gen_3,20211115,m2-424,IMG_3205.JPG,20211115_IMG_3205,photos/replicate_2/gen_3/color_corrected/20211115-IMG_3205.JPG,TRUE,l,7.80789599913855,1.07877399586894,2,1.0719215294705
replicate_2,gen_3,20211115,m2-430,IMG_3287.JPG,20211115_IMG_3287,photos/replicate_2/gen_3/color_corrected/20211115-IMG_3287.JPG,FALSE,r,8.5223921676562,3.61243266622105,2,1.80670782054811
replicate_2,gen_3,20211115,m2-431,IMG_3298.JPG,20211115_IMG_3298,photos/replicate_2/gen_3/color_corrected/20211115-IMG_3298.JPG,FALSE,r,13.0060906259633,1.69325779398165,2,1.69325779398165
replicate_2,gen_3,20211116,m2-446,IMG_3456.JPG,20211116_IMG_3456,photos/replicate_2/gen_3/color_corrected/20211116-IMG_3456.JPG,FALSE,l,6.45154770446576,2.39507645043607,2,2.32534637656261
replicate_2,gen_3,20211116,m2-438,IMG_3383.JPG,20211116_IMG_3383,photos/replicate_2/gen_3/color_corrected/20211116-IMG_3383.JPG,FALSE,r,3.11321676272345,1.75148969424636,2,1.58444856891667
replicate_2,gen_3,20211117,m2-460,IMG_3619.JPG,20211117_IMG_3619,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3619.JPG,FALSE,l,9.11295431150527,1.54406524665453,2,1.54406524665453
replicate_2,gen_3,20211117,m2-465,IMG_3676.JPG,20211117_IMG_3676,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3676.JPG,FALSE,l,17.0679698818536,1.88442467402616,2,1.88442467402616
replicate_2,gen_3,20211116,m2-445,IMG_3443.JPG,20211116_IMG_3443,photos/replicate_2/gen_3/color_corrected/20211116-IMG_3443.JPG,FALSE,r,5.98778728533881,2.40894808608185,2,2.40894808608185
replicate_2,gen_3,20211117,m2-453,IMG_3531.JPG,20211117_IMG_3531,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3531.JPG,FALSE,l,5.83624681579572,2.44423130472448,2,1.57173354784815
replicate_2,gen_3,20211115,m2-435,IMG_3340.JPG,20211115_IMG_3340,photos/replicate_2/gen_3/color_corrected/20211115-IMG_3340.JPG,FALSE,r,2.57329743827031,2.41450384890422,2,2.44289740461869
replicate_2,gen_3,20211117,m2-451,IMG_3508.JPG,20211117_IMG_3508,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3508.JPG,FALSE,l,14.529473129719,1.7507255957115,2,1.22085997293864
replicate_2,gen_3,20211117,m2-459,IMG_3602.JPG,20211117_IMG_3602,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3602.JPG,FALSE,l,5.16371560882593,1.24434758921275,2,1.06673930809044
replicate_2,gen_3,20211117,m2-450,IMG_3506.JPG,20211117_IMG_3506,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3506.JPG,FALSE,l,8.43522219609687,0.436946469159025,2,0.436946469159025
replicate_2,gen_3,20211117,m2-452,IMG_3523.JPG,20211117_IMG_3523,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3523.JPG,FALSE,r,9.22218057720001,2.45102874164086,2,2.45102874164086
replicate_2,gen_3,20211116,m2-447,IMG_3468.JPG,20211116_IMG_3468,photos/replicate_2/gen_3/color_corrected/20211116-IMG_3468.JPG,FALSE,l,12.7727745939335,3.31625175616807,2,3.31625175616807
replicate_2,gen_3,20211115,m2-430,IMG_3291.JPG,20211115_IMG_3291,photos/replicate_2/gen_3/color_corrected/20211115-IMG_3291.JPG,FALSE,l,8.80670752957094,3.04729300342346,2,1.25253684836309
replicate_2,gen_3,20211117,m2-458,IMG_3598.JPG,20211117_IMG_3598,photos/replicate_2/gen_3/color_corrected/20211117-IMG_3598.JPG,TRUE,r,6.79107293147982,3.61610122761703,2,3.35297133625485
replicate_2,gen_3,20211115,m2-426,IMG_3246.JPG,20211115_IMG_3246,photos/replicate_2/gen_3/color_corrected/20211115-IMG_3246.JPG,TRUE,l,8.90672972784993,1.00752163588128,2,1.08899774450285
